System Time,Nox
2018-03-08 15:42:47.917172,21
2018-03-08 15:43:50.775884,20
2018-03-07 17:17:20.678131,44
2018-03-08 15:48:07.951440,24
2018-03-08 15:50:14.310351,49
2018-03-08 15:36:06.972498,68
2018-03-08 15:53:26.825309,55
2018-03-08 15:54:33.141328,18
2018-03-08 16:03:01.564626,28
2018-03-08 16:04:09.841431,40
2018-03-08 16:05:13.954044,36
2018-03-08 15:59:52.588941,19
2018-03-08 16:08:22.516837,28
2018-03-08 16:09:28.609503,24
2018-03-08 16:10:32.253850,69
2018-03-08 16:12:38.506552,15
2018-03-08 16:16:51.842929,13
2018-03-08 16:15:48.964300,162
2018-03-08 16:19:02.509496,21
2018-03-08 16:21:11.447258,16
2018-03-08 16:20:06.594938,11
2018-03-08 16:22:14.089318,33
2018-03-08 16:14:45.903403,45
2018-03-08 16:27:34.729159,22
2018-03-08 16:29:42.094344,18
2018-03-08 16:28:35.962070,27
2018-03-08 16:23:18.469304,80
2018-03-08 16:39:16.524923,71
2018-03-08 16:42:26.826212,64
2018-03-08 16:41:22.005493,40
2018-03-08 16:43:31.513669,32
2018-03-08 16:50:58.431268,89
2018-03-08 16:45:40.560964,49
2018-03-08 16:52:00.159168,134
2018-03-08 16:47:47.454194,26
2018-03-08 16:56:18.908165,64
2018-03-08 16:57:23.385354,23
2018-03-08 17:01:38.043579,73
2018-03-08 17:03:45.826157,17
2018-03-08 17:09:07.198151,30
2018-03-08 17:00:31.797960,79
2018-03-08 17:14:26.414022,14
2018-03-08 17:34:40.748899,27
2018-03-08 17:54:58.516611,35
2018-03-08 18:00:19.775107,48
2018-03-08 18:02:27.990767,70
2018-03-08 18:03:30.700209,42
2018-03-08 18:04:33.938880,33
2018-03-08 18:01:22.091076,43
2018-03-08 18:05:37.313442,58
2018-03-08 18:07:51.678354,19
2018-03-08 18:08:48.497734,36
2018-03-08 18:09:53.845541,50
2018-03-08 18:10:58.165732,21
2018-03-08 18:16:17.577293,66
2018-03-08 18:17:21.819278,39
2018-03-08 18:19:31.751708,25
2018-03-08 18:21:37.723148,62
2018-03-08 18:24:49.378839,30
2018-03-08 18:26:55.297518,36
2018-03-08 18:35:28.188085,63
2018-03-08 18:38:41.655025,51
2018-03-08 18:41:53.966499,33
2018-03-08 18:33:18.111154,19
2018-03-08 18:32:16.555371,21
2018-03-08 18:42:58.642844,35
2018-03-08 19:41:42.521657,30
2018-03-08 19:45:59.287405,29
2018-03-08 19:37:22.734004,30
2018-03-08 19:34:14.722802,30
2018-03-09 08:53:06.348384,16
2018-03-09 08:54:20.437175,16
2018-03-09 09:00:11.725910,31
2018-03-09 08:58:03.281126,35
2018-03-09 09:01:16.675598,29
2018-03-09 09:04:30.313600,26
2018-03-09 09:05:34.131720,26
2018-03-09 08:57:00.867139,36
2018-03-09 09:09:52.067935,24
2018-03-09 09:10:55.273746,24
2018-03-09 09:13:04.313371,48
2018-03-09 09:14:10.034217,20
2018-03-09 09:15:12.322871,34
2018-03-09 09:19:31.123864,18
2018-03-09 09:17:23.513431,23
2018-03-09 09:23:46.894579,24
2018-03-09 09:31:15.003731,24
2018-03-09 09:34:30.136528,25
2018-03-09 09:35:33.110846,26
2018-03-09 09:36:38.857061,26
2018-03-09 09:38:44.891061,26
2018-03-09 09:28:01.191106,24
2018-03-09 09:40:56.018448,26
2018-03-09 09:46:18.937715,26
2018-03-09 09:45:14.232838,27
2018-03-09 09:47:50.246753,26
2018-03-09 09:50:38.125207,26
2018-03-09 09:51:42.205414,26
2018-03-09 09:57:04.256593,25
2018-03-09 10:11:00.282376,24
2018-03-09 10:12:05.884226,24
2018-03-09 10:14:11.901172,23
2018-03-09 10:13:09.017895,23
2018-03-09 10:18:31.339270,23
2018-03-09 16:39:31.365320,21
2018-03-09 10:16:22.045201,23
2018-03-09 16:46:57.450483,19
2018-03-09 16:49:05.747468,18
2018-03-09 16:51:14.634772,18
2018-03-09 16:57:40.667339,18
2018-03-09 17:02:56.742396,19
2018-03-09 17:04:05.337918,18
2018-03-09 17:05:09.485433,31
2018-03-09 17:07:17.814782,11
2018-03-09 17:06:13.592523,43
2018-03-09 17:16:40.831082,53
2018-03-09 17:16:49.444137,116
2018-03-09 17:11:33.739270,40
2018-03-09 17:21:09.628750,10
2018-03-09 17:08:21.256711,42
2018-03-09 17:32:49.372779,39
2018-03-09 17:33:55.206416,54
2018-03-09 17:34:56.944952,22
2018-03-09 17:39:18.090051,53
2018-03-09 17:40:20.404512,35
2018-03-09 17:46:44.620672,34
2018-03-09 17:47:52.915854,32
2018-03-09 17:55:19.261328,12
2018-03-09 17:56:22.840951,11
2018-03-09 18:23:06.556430,24
2018-03-09 18:28:24.190926,24
2018-03-09 18:31:39.163453,57
2018-03-09 18:30:33.801546,19
2018-03-09 18:32:43.316355,11
2018-03-09 18:33:48.120307,26
2018-03-09 18:34:51.854340,25
2018-03-09 18:35:54.976272,153
2018-03-09 18:41:15.207333,13
2018-03-09 18:45:30.863482,15
2018-03-09 18:55:06.570034,27
2018-03-09 18:54:06.426975,36
2018-03-09 19:00:31.389236,19
2018-03-09 19:16:32.301923,33
2018-03-09 19:17:33.939474,46
2018-03-09 18:58:20.764102,11
2018-03-09 19:19:33.862738,26
2018-03-09 19:21:53.074737,40
2018-03-09 19:19:46.103543,33
2018-03-09 19:22:56.397958,21
2018-03-09 19:20:49.292524,51
2018-03-09 19:49:42.983582,19
2018-03-09 20:06:51.985301,20
2018-03-09 20:12:16.464141,20
2018-03-09 20:20:47.317140,20
2018-03-09 20:21:51.732373,20
2018-03-09 23:07:18.611135,28
2018-03-09 23:07:32.167862,43
2018-03-09 23:10:41.724703,14
2018-03-09 23:11:45.972485,31
2018-03-09 23:12:51.974281,69
2018-03-09 23:13:55.073885,17
2018-03-09 23:09:38.709647,33
2018-03-09 23:20:17.150720,111
2018-03-09 23:27:43.220114,47
2018-03-09 23:25:38.466349,34
2018-03-09 23:29:55.346163,31
2018-03-09 23:51:35.968035,10
2018-03-09 23:52:22.027295,10
2018-03-09 23:58:46.204080,11
2018-03-10 00:01:58.690205,11
2018-03-10 00:03:01.405673,12
2018-03-10 00:07:18.757925,12
2018-03-10 00:08:23.358886,12
2018-03-09 23:53:23.904103,10
2018-03-10 00:09:28.600271,12
2018-03-10 00:15:53.598585,13
2018-03-10 00:20:08.859851,13
2018-03-10 00:22:18.176261,13
2018-03-10 00:24:27.354761,13
2018-03-10 13:15:31.443835,16
2018-03-10 13:15:38.585296,60
2018-03-10 00:23:21.889184,13
2018-03-10 13:19:53.738124,82
2018-03-10 13:19:36.208360,81
2018-03-10 13:16:42.509168,34
2018-03-10 13:42:18.513201,20
2018-03-10 13:46:33.613678,22
2018-03-10 13:58:19.874711,23
2018-03-10 13:50:49.662140,23
2018-03-10 14:04:44.326171,22
2018-03-10 14:05:48.639374,22
2018-03-10 14:06:50.996810,22
2018-03-10 14:14:20.679646,21
2018-03-10 14:16:27.838021,22
2018-03-10 14:12:14.382965,21
2018-03-10 14:20:45.807565,21
2018-03-10 14:21:43.842965,21
2018-03-10 18:13:15.646422,36
2018-03-10 18:15:20.676640,43
2018-03-10 18:16:25.763173,12
2018-03-10 18:12:31.134041,41
2018-03-10 18:11:08.311368,66
2018-03-10 18:20:42.867085,20
2018-03-10 18:22:48.764063,21
2018-03-10 18:23:51.561861,20
2018-03-10 14:25:02.949533,21
2018-03-10 18:31:21.917735,21
2018-03-10 18:27:05.924235,21
2018-03-10 18:34:33.951302,21
2018-03-10 18:33:28.913072,21
2018-03-10 18:36:41.837404,20
2018-03-10 18:44:09.708541,43
2018-03-10 18:45:13.434915,61
2018-03-10 18:49:30.905688,46
2018-03-10 18:48:26.601039,53
2018-03-10 18:51:36.585608,12
2018-03-10 18:50:33.034432,52
2018-03-10 18:55:53.270604,46
2018-03-10 18:56:58.321695,14
2018-03-10 18:58:01.456505,33
2018-03-10 19:03:20.450617,14
2018-03-10 18:52:41.850707,10
2018-03-10 19:05:27.488213,34
2018-03-10 19:07:37.445716,19
2018-03-10 19:04:25.302947,21
2018-03-10 18:54:49.765192,37
2018-03-10 19:19:21.690439,18
2018-03-10 19:36:20.965291,25
2018-03-10 19:38:32.242905,42
2018-03-10 19:40:41.430010,15
2018-03-10 19:42:50.347893,44
2018-03-10 19:46:03.198874,26
2018-03-10 19:32:07.311934,23
2018-03-10 19:50:18.700368,42
2018-03-10 19:49:14.401945,14
2018-03-10 19:51:19.803754,12
2018-03-10 19:54:33.895785,17
2018-03-10 19:48:07.638161,36
2018-03-10 19:56:41.910704,74
2018-03-10 19:57:45.394977,12
2018-03-10 19:59:53.732874,28
2018-03-10 20:04:10.383931,24
2018-03-10 20:06:17.721016,63
2018-03-10 20:05:14.481050,198
2018-03-10 20:11:37.465017,26
2018-03-10 20:19:02.511650,12
2018-03-10 20:20:10.723878,196
2018-03-10 20:21:12.009452,69
2018-03-10 20:14:48.288870,18
2018-03-10 20:25:27.912049,19
2018-03-10 20:30:49.045251,39
2018-03-10 20:36:07.287981,17
2018-03-10 20:44:42.782050,60
2018-03-10 20:47:53.487910,20
2018-03-10 20:46:50.758324,74
2018-03-10 20:50:01.622365,43
2018-03-10 20:40:26.537940,48
2018-03-10 20:51:04.740478,34
2018-03-10 20:56:29.622858,75
2018-03-10 20:55:23.398383,42
2018-03-10 20:58:35.955020,25
2018-03-10 21:04:57.149106,17
2018-03-10 21:13:31.324607,20
2018-03-10 22:02:37.954118,34
2018-03-10 22:00:30.146948,35
2018-03-10 22:13:19.719026,33
2018-03-11 18:51:41.454027,36
2018-03-11 18:53:49.252528,41
2018-03-11 18:49:06.235192,54
2018-03-11 18:54:54.675731,38
2018-03-11 18:56:00.604906,32
2018-03-11 18:56:58.712490,30
2018-03-11 18:59:10.700574,32
2018-03-11 19:00:13.270489,30
2018-03-11 18:47:46.023322,52
2018-03-11 19:01:18.263903,35
2018-03-11 19:02:20.858592,36
2018-03-11 19:07:43.544065,30
2018-03-11 19:12:01.085811,26
2018-03-11 19:05:35.308236,28
2018-03-11 19:15:14.175083,28
2018-03-11 19:17:21.714462,51
2018-03-11 19:19:26.953769,79
2018-03-11 19:21:37.893509,29
2018-03-11 19:22:42.233728,49
2018-03-11 19:23:45.386690,11
2018-03-11 19:24:50.411147,12
2018-03-11 19:25:52.801250,24
2018-03-11 19:18:25.208753,19
2018-03-11 19:34:26.295151,20
2018-03-11 19:44:02.901464,24
2018-03-11 20:10:38.603159,31
2018-03-11 20:14:00.091760,30
2018-03-11 20:21:22.867407,32
2018-03-11 20:13:37.683139,30
2018-03-11 20:55:11.255668,34
2018-03-11 20:56:52.356353,22
2018-03-11 20:57:56.054873,11
2018-03-11 20:59:01.456218,21
2018-03-11 21:01:08.950845,95
2018-03-11 21:09:41.487043,20
2018-03-11 21:11:50.264570,21
2018-03-11 21:04:19.003321,14
2018-03-11 21:15:01.493949,21
2018-03-11 21:20:20.687537,23
2018-03-11 21:03:02.217327,54
2018-03-11 21:23:32.398129,24
2018-03-11 21:24:38.223147,22
2018-03-11 21:29:58.278708,25
2018-03-11 21:34:13.660808,25
2018-03-11 21:36:22.672692,25
2018-03-11 21:42:44.691100,28
2018-03-11 21:52:23.562287,28
2018-03-11 21:53:27.220030,28
2018-03-11 21:49:11.983146,28
2018-03-11 21:55:36.735619,27
2018-03-12 11:59:28.560881,15
2018-03-12 11:58:26.323714,16
2018-03-12 12:00:35.594392,72
2018-03-12 12:01:37.299133,12
2018-03-12 12:04:49.844896,24
2018-03-12 12:03:44.587647,11
2018-03-12 12:08:04.374678,39
2018-03-11 22:05:12.151304,26
2018-03-12 12:18:41.145666,24
2018-03-12 12:22:57.004803,26
2018-03-12 12:31:28.178391,29
2018-03-12 12:34:39.706660,28
2018-03-12 12:41:02.875741,29
2018-03-12 12:37:51.566561,29
2018-03-12 12:47:27.788786,30
2018-03-12 12:48:32.276476,29
2018-03-12 12:50:40.751897,30
2018-03-12 12:51:42.503828,29
2018-03-12 13:00:15.654741,28
2018-03-12 13:02:25.639164,28
2018-03-12 13:01:19.482334,28
2018-03-12 13:08:48.263490,27
2018-03-12 13:03:28.261301,28
2018-03-12 17:53:32.407552,23
2018-03-12 17:54:36.741118,79
2018-03-12 17:55:36.495843,46
2018-03-12 18:13:41.416908,72
2018-03-12 18:14:44.895982,20
2018-03-12 18:15:46.854516,36
2018-03-12 18:17:31.787336,14
2018-03-12 18:18:59.688012,32
2018-03-12 18:24:18.318797,53
2018-03-12 18:27:30.130180,10
2018-03-12 18:25:21.073422,64
2018-03-12 18:28:30.000823,10
2018-03-12 18:40:13.141615,19
2018-03-12 18:48:47.238586,21
2018-03-12 18:42:22.083551,20
2018-03-12 18:55:10.147996,22
2018-03-12 18:58:22.838342,21
2018-03-12 18:54:05.495871,21
2018-03-12 18:59:28.353496,21
2018-03-12 19:14:20.617860,21
2018-03-12 19:15:27.893260,21
2018-03-12 19:23:59.560331,20
2018-03-12 19:26:06.484600,20
2018-03-12 19:03:41.553753,21
2018-03-12 19:28:14.529238,20
2018-03-12 19:29:18.626614,20
2018-03-13 08:18:48.151290,44
2018-03-12 19:31:27.482763,19
2018-03-13 08:19:52.163404,53
2018-03-13 08:23:02.256568,36
2018-03-13 08:25:10.842476,19
2018-03-13 08:26:14.584701,17
2018-03-13 08:37:55.246975,58
2018-03-13 08:38:59.872572,48
2018-03-13 08:40:03.766298,20
2018-03-13 08:43:15.069796,31
2018-03-13 08:46:27.707547,14
2018-03-13 08:47:31.865966,22
2018-03-13 08:49:40.167498,34
2018-03-13 08:42:08.448905,53
2018-03-13 09:12:04.596375,29
2018-03-13 09:16:20.805099,30
2018-03-13 09:23:45.866568,30
2018-03-13 09:20:35.403836,31
2018-03-13 09:32:18.670829,32
2018-03-13 09:30:08.961865,32
2018-03-13 09:34:28.054055,31
2018-03-13 09:40:51.977481,30
2018-03-13 09:42:58.480392,29
2018-03-13 09:45:07.422161,29
2018-03-13 09:47:11.227452,29
2018-03-13 09:48:17.410402,29
2018-03-13 09:51:29.917254,28
2018-03-13 09:52:33.518118,26
2018-03-13 09:56:42.617568,47
2018-03-13 09:54:40.970897,26
2018-03-13 10:55:52.885628,18
2018-03-13 10:58:00.478595,69
2018-03-13 11:00:07.871050,32
2018-03-13 11:02:13.578853,34
2018-03-13 11:04:21.562379,33
2018-03-13 11:10:43.428666,27
2018-03-13 11:11:45.545600,25
2018-03-13 11:14:59.773316,11
2018-03-13 11:16:02.629858,30
2018-03-13 11:21:20.495059,31
2018-03-13 11:42:37.653180,22
2018-03-13 11:43:42.666288,22
2018-03-13 11:56:24.118427,23
2018-03-13 11:57:32.335530,23
2018-03-13 11:59:41.199014,21
2018-03-13 12:00:45.671537,21
2018-03-13 11:51:09.995857,21
2018-03-13 11:50:03.316052,22
2018-03-13 12:10:18.914935,20
2018-03-13 12:04:57.440822,22
2018-03-13 12:01:48.845509,22
2018-03-13 12:18:48.205708,18
2018-03-13 12:22:02.797116,20
2018-03-13 16:08:49.859692,19
2018-03-13 12:14:35.395247,20
2018-03-13 16:09:57.081554,27
2018-03-13 16:08:53.932551,16
2018-03-13 16:11:00.239638,36
2018-03-13 16:12:03.088119,33
2018-03-13 16:14:11.321582,19
2018-03-13 16:20:29.303472,23
2018-03-13 16:21:35.271661,255
2018-03-13 16:19:28.942269,36
2018-03-13 16:30:05.085883,14
2018-03-13 16:31:08.981065,27
2018-03-13 16:32:09.368340,23
2018-03-13 16:47:04.847703,18
2018-03-13 16:50:16.017296,20
2018-03-13 17:00:54.696925,22
2018-03-13 17:06:14.953958,23
2018-03-13 17:11:33.539664,23
2018-03-13 17:16:53.647005,24
2018-03-13 17:18:59.385113,23
2018-03-13 17:21:05.088845,23
2018-03-13 17:26:27.458332,23
2018-03-13 17:22:12.963425,22
2018-03-13 17:28:34.275043,22
2018-03-13 17:29:41.457011,22
2018-03-13 17:30:44.143684,22
2018-03-13 17:31:41.892769,21
2018-03-13 17:32:52.282726,20
2018-03-14 07:11:04.075379,33
2018-03-14 07:13:20.861026,85
2018-03-14 07:12:16.974857,48
2018-03-14 07:11:24.411102,14
2018-03-14 07:20:49.606071,107
2018-03-14 07:21:51.310734,56
2018-03-14 07:27:12.085022,25
2018-03-14 07:28:10.710694,40
2018-03-14 20:11:01.726024,48
2018-03-14 20:14:36.538967,33
2018-03-14 20:43:27.543760,16
2018-03-14 20:31:39.455216,14
2018-03-14 20:48:47.813902,17
2018-03-14 20:55:10.835253,17
2018-03-14 20:50:55.878053,17
2018-03-14 20:51:56.977981,17
2018-03-14 21:02:37.830233,17
2018-03-14 21:08:02.815705,17
2018-03-14 21:09:06.481503,17
2018-03-14 21:14:27.889030,17
2018-03-15 07:19:31.843977,34
2018-03-15 07:20:14.683640,58
2018-03-14 21:05:52.762613,17
2018-03-15 07:22:23.332753,17
2018-03-15 07:23:25.956625,56
2018-03-15 07:32:01.174717,20
2018-03-15 07:38:26.813055,10
2018-03-15 07:25:33.319596,26
2018-03-15 07:44:49.756793,11
2018-03-15 07:51:18.627821,21
2018-03-15 07:50:13.437795,10
2018-03-15 07:56:38.055844,11
2018-03-15 07:58:49.024458,22
2018-03-15 08:08:27.005720,12
2018-03-15 08:09:30.638407,11
2018-03-15 08:11:39.719112,18
2018-03-15 08:20:16.292707,45
2018-03-15 08:12:41.717475,48
2018-03-15 09:06:11.285415,22
2018-03-15 09:08:02.502805,55
2018-03-15 09:09:06.214624,45
2018-03-15 09:11:14.486551,28
2018-03-15 09:13:21.883805,37
2018-03-15 08:24:33.983363,15
2018-03-15 09:21:55.653868,20
2018-03-15 09:25:04.366798,13
2018-03-15 09:27:14.785146,13
2018-03-15 09:40:05.763970,32
2018-03-15 09:39:01.751405,13
2018-03-15 09:49:43.446919,13
2018-03-15 09:52:55.320093,11
2018-03-15 09:52:11.456592,12
2018-03-15 09:17:38.875257,19
2018-03-15 09:56:10.269496,27
2018-03-15 09:58:16.083060,10
2018-03-15 10:02:33.429034,15
2018-03-15 10:07:55.859107,11
2018-03-15 10:11:09.080091,21
2018-03-15 10:13:18.119289,31
2018-03-15 12:33:55.413443,41
2018-03-15 12:33:59.581804,35
2018-03-15 10:09:00.595005,10
2018-03-15 12:38:11.545651,23
2018-03-15 12:39:17.930369,33
2018-03-15 12:40:22.520097,37
2018-03-15 12:43:37.130587,40
2018-03-15 12:47:50.736274,52
2018-03-15 12:44:37.348666,26
2018-03-15 12:53:09.896852,44
2018-03-15 12:46:45.949138,26
2018-03-15 13:01:42.573891,32
2018-03-15 13:02:44.259009,47
2018-03-15 12:56:23.296335,15
2018-03-15 13:19:46.783375,11
2018-03-15 13:16:39.112011,10
2018-03-15 13:20:53.263482,11
2018-03-15 13:26:13.743544,12
2018-03-15 13:15:34.446709,10
2018-03-15 13:28:22.821029,12
2018-03-15 13:36:56.233407,12
2018-03-15 13:33:42.555923,12
2018-03-15 13:42:17.408633,11
2018-03-15 13:45:29.798873,22
2018-03-15 13:58:17.030649,20
2018-03-15 13:55:07.467337,11
2018-03-15 13:52:57.283968,11
2018-03-15 14:05:48.394169,10
2018-03-16 11:59:33.876367,24
2018-03-16 12:01:38.763344,30
2018-03-16 12:00:37.072156,33
2018-03-16 12:04:54.095075,36
2018-03-16 11:58:53.017235,13
2018-03-16 12:08:05.117087,24
2018-03-16 12:05:56.378786,23
2018-03-16 12:09:09.300759,22
2018-03-16 12:14:25.416529,21
2018-03-16 12:10:11.469564,25
2018-03-16 12:16:32.299896,20
2018-03-16 12:17:36.951419,19
2018-03-16 12:18:41.949712,39
2018-03-16 12:19:46.724535,37
2018-03-16 12:21:55.900466,17
2018-03-16 12:27:11.662476,16
2018-03-16 12:30:25.094881,42
2018-03-16 12:29:22.264183,16
2018-03-16 12:31:30.429313,23
2018-03-16 12:36:51.507541,23
2018-03-16 12:34:39.163231,19
2018-03-16 12:33:35.621000,49
2018-03-16 12:40:02.426105,18
2018-03-16 12:41:04.918190,17
2018-03-16 12:42:08.477809,16
2018-03-16 12:44:18.287338,19
2018-03-16 12:49:36.229746,123
2018-03-16 12:47:31.034900,30
2018-03-16 12:54:59.465200,21
2018-03-16 12:56:00.864123,125
2018-03-16 12:59:12.687279,26
2018-03-16 13:00:18.052248,36
2018-03-16 13:15:13.188615,10
2018-03-16 13:21:38.337992,11
2018-03-16 13:22:42.184124,21
2018-03-16 13:23:47.155923,17
2018-03-16 13:24:51.152589,16
2018-03-16 13:25:55.351152,13
2018-03-16 13:17:24.009733,10
2018-03-16 13:26:58.727736,24
2018-03-16 13:28:02.905621,16
2018-03-16 13:29:06.808187,26
2018-03-16 13:34:26.237286,16
2018-03-16 13:35:29.294859,18
2018-03-16 13:36:34.124525,16
2018-03-16 13:16:18.657284,10
2018-03-16 13:40:48.407141,16
2018-03-16 13:41:53.936066,18
2018-03-16 13:37:37.074015,39
2018-03-16 13:39:47.054087,31
2018-03-16 13:44:00.619372,16
2018-03-16 13:45:05.068309,23
2018-03-16 13:53:36.815850,28
2018-03-16 13:56:48.480495,39
2018-03-16 13:57:51.744088,126
2018-03-16 13:58:55.727024,37
2018-03-16 14:58:43.657347,19
2018-03-16 14:57:20.902169,26
2018-03-16 15:06:11.013293,10
2018-03-16 14:57:35.288062,29
2018-03-16 15:14:38.930594,11
2018-03-16 15:16:51.361476,11
2018-03-16 15:17:59.014953,11
2018-03-16 15:15:48.289264,11
2018-03-16 15:20:06.492546,29
2018-03-16 15:21:09.397361,18
2018-03-16 15:22:12.639861,42
2018-03-16 15:09:22.613296,11
2018-03-16 15:26:30.366022,26
2018-03-16 15:27:34.408388,67
2018-03-16 15:28:37.747854,108
2018-03-16 15:24:22.776907,17
2018-03-16 15:23:18.429898,50
2018-03-16 15:32:53.427597,40
2018-03-16 15:30:46.288275,36
2018-03-16 15:25:26.312095,40
2018-03-16 15:40:22.088504,15
2018-03-16 15:43:31.638817,20
2018-03-16 15:48:53.820208,12
2018-03-16 15:55:18.829149,16
2018-03-16 15:39:19.167514,21
2018-03-16 15:56:22.987425,35
2018-03-16 16:02:45.109478,33
2018-03-16 16:01:42.361791,39
2018-03-16 16:04:54.497410,14
2018-03-16 16:06:00.094710,13
2018-03-16 16:07:00.017520,35
2018-03-16 16:11:21.594978,19
2018-03-16 16:12:24.170594,37
2018-03-16 16:13:26.468562,23
2018-03-16 16:14:32.465197,20
2018-03-16 16:09:13.008952,10
2018-03-16 16:16:42.043419,45
2018-03-16 16:08:54.447113,10
2018-03-16 17:54:34.472472,28
2018-03-16 17:55:38.594836,29
2018-03-16 17:56:42.369123,37
2018-03-16 17:51:46.437310,17
2018-03-16 17:59:46.965663,36
2018-03-16 18:03:06.223886,35
2018-03-16 18:07:20.301630,28
2018-03-16 18:15:54.649420,13
2018-03-16 18:26:33.145067,14
2018-03-16 18:28:43.621055,14
2018-03-16 18:35:05.808650,10
2018-03-16 18:27:39.956221,16
2018-03-16 18:38:19.537816,14
2018-03-16 18:41:32.095455,21
2018-03-16 18:43:41.577066,21
2018-03-16 18:45:49.503386,18
2018-03-16 18:46:52.988656,16
2018-03-16 18:47:58.560356,11
2018-03-16 18:40:29.005838,30
2018-03-16 18:52:13.980308,15
2018-03-16 18:53:17.787155,12
2018-03-16 18:54:21.483667,16
2018-03-16 18:50:04.934306,21
2018-03-16 18:51:09.360366,14
2018-03-16 18:55:26.015761,30
2018-03-16 18:57:33.432284,17
2018-03-16 18:49:00.737754,44
2018-03-16 19:33:56.111411,25
2018-03-16 19:32:53.982208,12
2018-03-16 19:45:42.282701,13
2018-03-16 19:46:45.360818,12
2018-03-16 19:48:54.970404,16
2018-03-16 19:55:21.046717,23
2018-03-16 19:56:23.731842,16
2018-03-16 19:57:28.204686,33
2018-03-16 19:58:32.550904,37
2018-03-16 19:59:36.537419,21
2018-03-16 20:01:44.996604,35
2018-03-16 19:54:17.844985,19
2018-03-16 20:02:50.474311,33
2018-03-16 19:53:11.241888,14
2018-03-16 20:12:28.547421,43
2018-03-16 20:16:44.034027,32
2018-03-16 20:17:49.430301,14
2018-03-16 20:19:56.814928,17
2018-03-16 20:21:00.516426,16
2018-03-16 20:25:18.560020,10
2018-03-16 20:24:14.463221,14
2018-03-16 20:22:05.633128,39
2018-03-16 20:29:36.609540,36
2018-03-16 20:30:40.855588,53
2018-03-16 20:23:08.975632,18
2018-03-16 20:31:43.009116,26
2018-03-16 20:37:04.958696,14
2018-03-16 20:35:57.130563,13
2018-03-16 20:38:04.191574,18
2018-03-16 20:40:13.138138,23
2018-03-16 20:39:11.653279,15
2018-03-16 20:42:25.596192,48
2018-03-16 20:41:20.870564,11
2018-03-16 20:49:50.500936,10
2018-03-16 20:46:41.029976,16
2018-03-16 21:16:39.646096,20
2018-03-16 21:17:43.800565,10
2018-03-16 21:19:51.295656,10
2018-03-16 21:39:11.312794,11
2018-03-16 21:40:16.478022,10
2018-03-06 10:42:41.289285,13
2018-03-06 10:44:23.460577,60
2018-03-06 10:47:47.244172,61
2018-03-06 10:51:09.571420,30
2018-03-06 14:56:04.498504,24
2018-03-06 10:48:54.160599,19
2018-03-06 15:00:35.059756,49
2018-03-06 14:57:14.741551,21
2018-03-06 15:17:20.181004,11
2018-03-06 15:07:14.974817,31
2018-03-06 15:19:34.074653,11
2018-03-06 15:28:22.061053,20
2018-03-06 15:32:51.823643,22
2018-03-06 15:40:45.180098,23
2018-03-06 16:00:56.551071,27
2018-03-06 16:03:07.582838,26
2018-03-06 16:13:09.703993,27
2018-03-08 12:05:44.213769,27
2018-03-08 12:24:36.091010,39
2018-03-08 12:26:50.020950,38
2018-03-08 12:29:05.893483,39
2018-03-08 12:30:15.177586,38
2018-03-08 12:38:04.734392,37
2018-03-08 12:42:31.268783,38
2018-03-08 12:43:37.448265,36
2018-03-08 12:50:20.328849,33
2018-03-08 12:46:58.605739,35
2018-03-08 12:54:48.232953,34
2018-03-08 13:07:33.439744,36
2018-03-08 13:09:44.616230,36
2018-03-08 13:10:52.052921,32
2018-03-08 12:45:52.352133,36
2018-03-08 13:08:39.335995,14
2018-03-08 13:15:00.263731,29
2018-03-08 13:17:30.299514,36
2018-03-08 13:18:34.122026,25
2018-03-08 13:19:43.671903,36
2018-03-08 13:20:48.413119,15
2018-03-08 13:11:55.283062,43
2018-03-08 13:23:00.973536,39
2018-03-08 13:24:06.461517,25
2018-03-08 13:41:49.882646,31
2018-03-08 13:46:18.063506,34
2018-03-08 13:55:13.898535,38
2018-03-08 13:57:29.032445,37
2018-03-08 14:01:57.760079,39
2018-03-08 14:07:32.861699,38
2018-03-08 14:10:51.696227,38
2018-03-08 14:17:36.379220,36
2018-03-08 14:19:51.999595,36
2018-03-08 14:21:00.729210,37
2018-03-08 17:26:37.907311,41
2018-03-08 17:22:15.942764,51
2018-03-08 17:28:08.271710,22
2018-03-08 17:28:52.447024,90
2018-03-08 17:29:57.697136,130
2018-03-08 17:31:04.895721,77
2018-03-08 17:32:12.628954,83
2018-03-08 17:33:18.327569,81
2018-03-08 18:24:49.527839,29
2018-03-08 18:27:04.615065,29
2018-03-08 18:16:31.106977,28
2018-03-08 18:36:04.149441,28
2018-03-09 00:13:06.270778,22
2018-03-09 00:20:56.227873,24
2018-03-09 00:09:41.934780,21
2018-03-09 00:25:27.056847,23
2018-03-09 00:28:49.978193,22
2018-03-09 00:29:58.030929,22
2018-03-09 00:35:30.438846,21
2018-03-09 00:39:55.891022,21
2018-03-09 00:42:09.834348,20
2018-03-09 00:43:16.478995,20
2018-03-09 00:46:34.398302,20
2018-03-09 00:48:46.026904,19
2018-03-09 12:16:34.969640,20
2018-03-09 14:07:52.196921,30
2018-03-09 14:17:39.647024,15
2018-03-09 14:17:59.033639,15
2018-03-09 14:20:15.769789,15
2018-03-09 14:22:28.473995,16
2018-03-09 14:33:38.379792,18
2018-03-09 14:38:13.134302,18
